beneficiary_id,beneficiary_name,age,gender,occupation,bpl_status,program_id,program_name,category,state,district,enrollment_date,enrollment_status,outcome_achieved,source,age_group,is_completed,is_bpl,is_female,days_enrolled,gender_enc,category_enc,state_enc,status_enc
BEN5104,Sanjay Mishra,40,Male,Student,No,PROG1005,Bal Gyan Kendra,Education,Rajasthan,Raja District 11,2023-05-25,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,587,1,1,10,0
BEN5105,Sita Agarwal,66,Female,Small Trader,No,PROG1005,Bal Gyan Kendra,Education,Rajasthan,Raja District 11,2023-05-04,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,1,608,0,1,10,0
BEN5106,Lakshmi Mehta,23,Female,Small Trader,No,PROG1005,Bal Gyan Kendra,Education,Rajasthan,Raja District 11,2023-12-03,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,1,395,0,1,10,0
BEN5107,Mohan Joshi,30,Male,Small Trader,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-09-23,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1927,1,1,10,0
BEN5108,Pushpa Mishra,36,Female,Fisherman,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-04-21,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,2082,0,1,10,0
BEN5109,Mohan Singh,22,Female,Fisherman,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-03-14,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,1,2120,0,1,10,1
BEN5110,Sanjay Tiwari,46,Female,Farmer,No,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-02-21,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,1,2141,0,1,10,0
BEN5111,Meena Nair,27,Male,Farmer,No,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-07-26,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,1986,1,1,10,0
BEN5112,Amit Tiwari,18,Male,Artisan,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-05-15,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,2058,1,1,10,2
BEN5113,Sita Patel,69,Female,Student,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-02-11,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,2151,0,1,10,0
BEN5114,Meena Sharma,48,Male,Weaver,No,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-11-25,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,0,1864,1,1,10,0
BEN5115,Dinesh Agarwal,16,Female,Student,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-02-06,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,2156,0,1,10,2
BEN5116,Nisha Sharma,38,Female,Domestic Worker,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-05-11,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,2062,0,1,10,0
BEN5117,Smita Iyer,35,Female,Daily Wage Worker,No,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-08-10,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,1971,0,1,10,0
BEN5118,Manoj Mehta,33,Female,Housewife,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-08-05,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1976,0,1,10,0
BEN5119,Savita Banerjee,73,Male,Student,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-04-22,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,0,2081,1,1,10,1
BEN5120,Kamala Iyer,51,Female,Weaver,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-02-02,Completed,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,1,2160,0,1,10,1
BEN5121,Pooja Kumar,46,Male,Domestic Worker,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-02-22,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,2140,1,1,10,0
BEN5122,Dinesh Shah,12,Female,Student,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-09-14,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,1936,0,1,10,0
BEN5123,Usha Naidu,7,Female,Student,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-01-24,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,2169,0,1,10,0
BEN5124,Vikas Iyer,13,Male,Student,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-01-03,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,0,2190,1,1,10,2
BEN5125,Manoj Nair,28,Male,Unemployed,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-06-13,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,2029,1,1,10,0
BEN5126,Sunil Patel,49,Female,Fisherman,No,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-07-17,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,1,1995,0,1,10,0
BEN5127,Priya Tiwari,64,Male,Fisherman,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-07-18,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,1994,1,1,10,0
BEN5128,Vikas Patel,40,Female,Daily Wage Worker,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-01-26,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2167,0,1,10,1
BEN5129,Vijay Singh,9,Female,Student,No,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-11-23,Completed,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,0,1,1866,0,1,10,1
BEN5130,Lakshmi Shah,34,Male,Farmer,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-03-17,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,2117,1,1,10,2
BEN5131,Rajesh Agarwal,46,Female,Housewife,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-11-17,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1872,0,1,10,0
BEN5132,Savita Dubey,27,Male,Unemployed,No,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-09-16,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,1934,1,1,10,0
BEN5133,Ramesh Das,45,Male,Unemployed,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-03-10,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,2124,1,1,10,0
BEN5134,Rohit Tiwari,23,Male,Farmer,Yes,PROG1006,Medhavi Scholarship Scheme,Education,Rajasthan,Raja District 18,2019-09-14,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,1936,1,1,10,2
BEN5135,Ramesh Mishra,37,Female,Daily Wage Worker,Yes,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-08-28,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,857,0,1,7,0
BEN5136,Ramesh Pillai,10,Male,Student,Yes,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-04-26,Completed,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,1,0,981,1,1,7,1
BEN5137,Asha Tiwari,6,Female,Student,No,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-04-24,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,1,983,0,1,7,0
BEN5138,Arvind Iyer,31,Female,Student,Yes,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-09-11,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,843,0,1,7,1
BEN5139,Vikas Tiwari,38,Female,Domestic Worker,No,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-08-04,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,1,881,0,1,7,1
BEN5140,Kiran Joshi,52,Female,Farmer,Yes,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-10-28,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,796,0,1,7,0
BEN5141,Savita Dubey,58,Female,Student,Yes,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-06-08,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,938,0,1,7,0
BEN5142,Asha Yadav,67,Male,Domestic Worker,Yes,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-08-06,Completed,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,0,879,1,1,7,1
BEN5143,Sunil Banerjee,28,Male,Fisherman,No,PROG1007,Medhavi Scholarship Scheme,Education,Maharashtra,Maha District 14,2022-11-02,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,791,1,1,7,0
BEN5144,Sunita Sharma,57,Female,Student,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-02-23,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1408,0,1,3,0
BEN5145,Smita Verma,66,Male,Farmer,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-01-18,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,1444,1,1,3,0
BEN5146,Rekha Chopra,41,Female,Unemployed,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-03-04,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1399,0,1,3,2
BEN5147,Nisha Joshi,72,Female,Artisan,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-05-26,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,1,1316,0,1,3,0
BEN5148,Geeta Dubey,36,Other,Student,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-05-22,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,0,1320,2,1,3,1
BEN5149,Rahul Gupta,56,Female,Fisherman,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-08-02,Completed,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,1,1248,0,1,3,1
BEN5150,Seema Rao,47,Male,Daily Wage Worker,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-09-02,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,1217,1,1,3,0
BEN5151,Vijay Pillai,40,Male,Weaver,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-11-02,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1156,1,1,3,0
BEN5152,Deepa Dubey,23,Male,Unemployed,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-02-10,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,1421,1,1,3,0
BEN5153,Ramesh Pillai,74,Female,Housewife,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-12-24,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1104,0,1,3,0
BEN5154,Seema Mishra,14,Female,Student,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-10-20,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,1169,0,1,3,0
BEN5155,Rekha Shah,67,Female,Fisherman,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-07-14,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1267,0,1,3,0
BEN5156,Mala Tiwari,36,Male,Daily Wage Worker,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-05-05,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,1337,1,1,3,0
BEN5157,Kiran Mehta,18,Female,Small Trader,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-08-12,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,1,1238,0,1,3,1
BEN5158,Meena Nair,62,Male,Fisherman,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-07-04,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,1277,1,1,3,0
BEN5159,Arvind Pandey,46,Male,Farmer,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-05-14,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,0,1328,1,1,3,0
BEN5160,Savita Mishra,71,Female,Unemployed,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-03-05,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1398,0,1,3,0
BEN5161,Vijay Kumar,60,Female,Small Trader,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-08-26,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,1,1224,0,1,3,0
BEN5162,Sita Pandey,30,Female,Housewife,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-05-01,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1341,0,1,3,2
BEN5163,Mala Reddy,47,Female,Unemployed,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-11-20,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1138,0,1,3,0
BEN5164,Sanjay Banerjee,45,Female,Unemployed,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-06-10,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,1,1301,0,1,3,1
BEN5165,Nisha Agarwal,53,Female,Unemployed,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-06-04,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1307,0,1,3,2
BEN5166,Sunil Kumar,75,Female,Domestic Worker,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-12-07,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,1,1121,0,1,3,0
BEN5167,Vijay Nair,68,Female,Small Trader,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-04-09,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,0,1,1363,0,1,3,1
BEN5168,Vijay Shah,66,Male,Fisherman,No,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-09-28,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,0,0,1191,1,1,3,1
BEN5169,Smita Iyer,73,Male,Daily Wage Worker,Yes,PROG1008,Medhavi Scholarship Scheme,Education,Haryana,Hary District 14,2021-02-25,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,1406,1,1,3,0
BEN5170,Rahul Dubey,56,Male,Artisan,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-07-04,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,912,1,1,11,0
BEN5171,Kamala Chopra,33,Female,Unemployed,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-08-25,Completed,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,860,0,1,11,1
BEN5172,Priya Banerjee,18,Female,Daily Wage Worker,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-02-27,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,1039,0,1,11,2
BEN5173,Usha Agarwal,63,Male,Fisherman,No,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-08-12,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,0,873,1,1,11,0
BEN5174,Ajay Agarwal,13,Female,Student,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-12-04,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,759,0,1,11,0
BEN5175,Arjun Naidu,36,Female,Fisherman,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-03-11,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1027,0,1,11,0
BEN5176,Lakshmi Rao,28,Female,Unemployed,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-07-01,Completed,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,915,0,1,11,1
BEN5177,Seema Reddy,5,Male,Student,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-04-09,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,1,0,998,1,1,11,1
BEN5178,Sunil Kumar,51,Female,Domestic Worker,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-02-09,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,1,1057,0,1,11,1
BEN5179,Kiran Pandey,54,Male,Weaver,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-02-12,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,1054,1,1,11,0
BEN5180,Usha Pandey,15,Male,Student,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-06-04,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,942,1,1,11,0
BEN5181,Pooja Das,54,Female,Housewife,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-10-13,Active,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,811,0,1,11,0
BEN5182,Meena Chopra,26,Female,Housewife,No,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-03-11,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,1,1027,0,1,11,1
BEN5183,Amit Banerjee,22,Female,Unemployed,No,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-09-17,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,1,837,0,1,11,1
BEN5184,Prakash Iyer,61,Female,Daily Wage Worker,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-10-01,Completed,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,823,0,1,11,1
BEN5185,Rekha Mishra,73,Female,Domestic Worker,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-10-24,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,800,0,1,11,1
BEN5186,Kavya Dubey,19,Female,Fisherman,No,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-06-18,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,1,928,0,1,11,1
BEN5187,Ajay Chopra,32,Other,Daily Wage Worker,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-12-27,Completed,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,736,2,1,11,1
BEN5188,Rahul Shah,38,Female,Daily Wage Worker,No,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-08-28,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,857,0,1,11,2
BEN5189,Nisha Joshi,49,Male,Weaver,No,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-11-14,Active,Scholarship Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,0,779,1,1,11,0
BEN5190,Deepa Verma,49,Male,Weaver,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-09-06,Active,Literacy Achieved,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,848,1,1,11,0
BEN5191,Rekha Das,17,Female,Student,No,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-07-02,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,1,914,0,1,11,2
BEN5192,Ravi Iyer,21,Female,Artisan,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-04-25,Completed,Dropout Returned,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,1,982,0,1,11,1
BEN5193,Rajesh Rao,39,Male,Unemployed,Yes,PROG1009,Padhao Beti Padhao,Education,Tamil Nadu,Tami District 1,2022-08-03,Completed,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,882,1,1,11,1
BEN5194,Rekha Iyer,52,Female,Domestic Worker,No,PROG1010,Padhao Beti Padhao,Education,Odisha,Odis District 5,2020-06-19,Active,Enrolled in School,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,1,1657,0,1,8,0
BEN5195,Geeta Rao,50,Male,Fisherman,No,PROG1010,Padhao Beti Padhao,Education,Odisha,Odis District 5,2020-07-07,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,0,1639,1,1,8,2
